District,Type,X12..Women.who.are.literate....,X39..Children.who.received.postnatal.care.from.a.doctor.nurse.LHV.ANM.midwife.other.health.personnel.within.2.days.of.delivery....,X48..Children.age.12.23.months.who.have.received.BCG....,X49..Children.age.12.23.months.who.have.received.3.doses.of.polio.vaccine....,X50..Children.age.12.23.months.who.have.received.3.doses.of.DPT.vaccine....,X51..Children.age.12.23.months.who.have.received.measles.vaccine....,X52..Children.age.12.23.months.who.have.received.3.doses.of.Hepatitis.B.vaccine....,X53..Children.age.9.59.months.who.received.a.vitamin.A.dose.in.last.6.months....,X67..Total.children.age.6.23.months.receiving.an.adequate.diet9.10....,X68..Children.under.5.years.who.are.stunted11....,X69..Children.under.5.years.who.are.wasted11....,X70..Children.under.5.years.who.are.severely.wasted12....,X71..Children.under.5.years.who.are.underweight11....,X76..Children.age.6.59.months.who.are.anaemic...11.0.g.dl.....,state
Bishnupur,Total,1.2383586384511056,-0.6419330885367082,0.49836921092379666,0.8479794610129134,0.6158841150640482,0.13153313453467286,0.9290363964554507,-1.6157296847100127,0.8169347167873967,-1.1656734395909392,-1.7846051850075555,-1.3560406034997976,-1.636730380021271,-2.2154277232769113,MN
Thoubal,Total,1.0997765888825797,-0.9836041745756557,-0.059111618204983535,0.08438851119167544,-0.05165052412627394,-0.46769670299026467,0.5704969772872436,-1.455325578989024,0.8169347167873967,-0.6190671459573185,-1.771562776812446,-1.428358914126946,-1.2784824097537206,-1.990515062525383,MN
Imphal West,Total,1.7233958119409458,-1.1126799181903693,0.6140727792335444,1.2721966553580453,1.0474216595911259,0.5509940208021298,1.0466821433700182,-0.435613764048452,1.9170412853878636,-1.5401999741176788,-2.0715381652999647,-1.524783328296477,-2.088805199644608,-1.7077677175806043,MN
Imphal East,Total,1.2106422285374001,-0.7786015229522872,0.47733219850384384,1.010596052178547,0.1708610222705001,0.034158285936870716,0.688142724201812,-1.5985435305256213,0.8405929225637512,-1.0138383580260446,-1.6672235112515699,-1.2596161893302666,-1.3467201183761108,-2.253984179405744,MN
Ukhrul,Total,1.1274929987962843,-1.1658287537964278,-1.3423693758221766,-1.3438093764369345,-1.6159741230369293,-2.2653862155650772,-0.981306446300151,-2.618255345466193,1.2664406265381252,-0.3558863379115011,-1.745477960422227,-1.0667673609912045,-1.85850293304404,-1.939106454353605,MN
Chandel,Total,0.517731980694771,-1.2189775894024861,-0.5429629038639245,-0.6792024386295615,-0.6719857443839478,-1.6811371239782629,-0.10736661207764692,-2.5838830370974097,0.13084674927312737,-0.011726819697740254,-1.7063507358368983,-1.0908734645335871,-1.679378947910265,-1.7656024017738545,MN
Sheopur,Total,-1.893595681797578,-0.9456407205713282,0.25644356809432617,-1.3720905227266098,-0.6045580030515919,0.33377320469933947,-0.6003583134339314,-0.09761939842208274,-1.111209053985464,1.607847383661135,0.9803853523556604,0.33138664446699573,1.8860413276096406,1.3896009247690142,MP
Morena,Total,-0.6810027480729771,-0.3382254565020881,0.09866597494467132,-0.3115475368637805,-0.5641013582521788,0.10906201562748791,0.21195755811903735,-0.28666709445039124,-0.7681650702283292,1.1624644777374444,1.1629790670871933,1.1751002684503924,1.647209347431274,0.7341411705788458,MP
Bhind,Total,-0.6671445431161244,-0.7861942137531527,0.035554937684809974,-0.8064675969331009,-0.011193879326860822,0.1390235075037352,-0.24181889426572475,-0.17209273322111351,-0.910114304886454,1.1523421389664514,1.3064455572333982,1.199206371992775,1.442496221564102,1.0233145915450965,MP
Gwalior,Total,-0.050454422536185074,-0.32304007490035713,0.750813359963245,-0.8913110358021274,-0.011193879326860822,-0.10066842750624001,-0.2586254295392343,0.1544441962823282,-0.9929180251036934,0.6664698779587883,0.9673429441605507,0.8376148188570337,1.3316099450527175,0.8176801588579846,MP
Datia,Total,-0.625569928245567,-0.9987895561773867,0.28799908672425684,-0.6650618654847236,-0.46295974625364505,0.08659089672030296,-0.6115626702829376,-0.9340122353958104,-0.7799941731165062,1.2839325429893598,0.7325795966485795,0.13853781612793348,1.1951345278079364,1.113279655845708,MP
Shivpuri,Total,-1.4570622256567218,-0.33063276570122246,0.28799908672425684,-0.3256881100086184,0.11691882920461563,0.10157164265842661,0.12232270332698521,-0.26948094026599934,-0.3186591604776009,1.253565526676381,0.6804099638681417,0.018007298416019883,1.4254367944085047,0.43854167359112317,MP
Tikamgarh,Total,-1.2006854339549489,-1.1050872273895038,-0.23792622377459266,-1.4215825287335422,-2.189109924361954,-1.3141088484942387,-1.7488048904570936,-0.4470712001713799,-0.8273105846692145,1.3649112531573038,-0.18038897700908607,-0.0060988051263630065,0.8880648390071788,0.7212890185359011,MP
Chhatarpur,Total,-1.0967488967785546,-1.3480533330172,-0.301037261034454,-1.3933013824438663,-1.6496879937031073,-0.9995131837936463,-1.5807395377219968,-0.3840553014952771,-0.046589794049528545,0.656347539187796,-0.2195162015944147,-0.10252321929589393,0.7174705674512024,0.6634543343426514,MP
Panna,Total,-0.7225773629435349,-0.15600087728131612,-2.4888865527096677,-2.2346654845617113,-1.8250001211672324,-2.2953477074413238,-1.636761321967029,-0.6189327420152966,0.249137778154898,0.6158581841038234,0.44564661635617037,0.5724476798908233,0.6748219995622083,0.7919758547720962,MP
Sagar,Total,-0.3276185216732362,-0.20155702208650897,-0.6271109535437401,-0.4812344146018336,-0.7731273563824815,-0.5725619245571281,-0.712401881923996,-0.6819486406913994,-0.5197539095766109,0.48426778008091514,-0.4803643654966049,-0.5846452901435492,-0.20373849895106955,0.7405672466003185,MP
Damoh,Total,-0.6394281332024193,-1.484721767432779,-0.0906671368349142,-0.3398286831534563,-0.3820464566548179,-0.31788924360903026,-0.4827125665193635,-0.5616455614006577,-0.4369501893593715,0.7069592330427608,0.054374370502885155,0.2831744373822304,0.43599001938384174,1.273931556382514,MP
Satna,Total,-0.07124172997146375,0.32993133397407615,0.06711045631474065,-0.6792024386295615,0.12366160333785084,0.3113020857921545,-0.28663632166175046,0.03414111699158649,-0.7563359673401522,0.5045124576229014,0.7847492294290178,0.5965537834332061,0.5724654366286229,0.9269234512230129,MP
Rewa,Total,-0.3206894191948098,-0.8393430493592112,0.30903609914421115,-0.2479149577120103,-0.38878923078805305,0.10906201562748791,-0.38187335487830554,0.2060026588355031,-0.6498740413465586,0.4235337474549572,-0.3368978753504001,-0.05431101221112836,0.2824551749834633,-0.08839656016960047,MP
Umaria,Total,-0.7295064654219614,0.7551220188225441,0.3405916177741418,0.2682159620745665,0.009034443072845734,0.40118656142089537,0.5200773714667151,0.06278470729890592,-0.22402633737218444,0.49439011885190826,0.8890884949898935,0.4278110586365269,1.16954538707454,1.1325578839101247,MP
Neemuch,Total,-0.944308642253176,1.005680815251106,-0.29051875482447764,-1.0751384866850175,-0.793355678782188,-0.6849175190930539,-0.6283692055564476,0.4466088174169861,-0.4960957038002568,0.008517857844245256,0.5239010655268276,0.13853781612793348,0.5383465823174278,0.8305323109009293,MP
Mandsaur,Total,-0.9304504372963237,-0.2395204760908365,-0.7954070529033729,-0.4388126951673198,-1.272092642241915,-1.2916377295870538,-0.6451757408299571,-0.25802350414307185,-0.9574307164391621,-0.22429593388859279,0.17175604425887053,-0.030204908668745683,-0.1440305039064779,0.6570282583211787,MP
Ratlam,Total,-0.9235213348178973,-0.17877894968391242,0.08814746873469492,-0.9195921820918028,-0.8810117425142514,-1.2317147458345603,-0.7516171308955184,0.4466088174169861,0.059872131944065043,1.0005070574015569,0.1456712278686516,-0.030204908668745683,0.7686488489179955,1.2867837084254587,MP
Ujjain,Total,-0.6394281332024193,-0.5128573449219946,0.056591950104764255,-0.5660778534708591,-0.496673616919823,0.580955512678376,-0.4322929606988345,0.7502308746745727,-0.3304882633657779,-0.042093836010719594,-0.18038897700908607,-0.17484152992304217,-0.13550079032867896,0.8498105389653459,MP
Shajapur,Total,-1.2006854339549489,-1.0671237733851762,0.6035542730235666,0.11266965748135128,0.6023985667975769,0.9180222962861533,0.32400112660910196,-0.6475763323226159,-1.146696362649995,1.2029538328214162,1.2281911080627408,0.5724476798908233,1.3401396586305165,1.3896009247690142,MP
Dewas,Total,-0.44541326380648333,0.25400442596542117,0.16177701220453417,0.0066153588950683476,0.4742858582661013,-0.07819730859905506,0.4416468735236695,0.3434918923106363,-0.034760691161351526,0.5854911677908449,0.667367555673032,-0.5123269795164009,1.0074808290963628,0.6377500302567621,MP
Dhar,Total,-1.1452526141275388,0.3451167155758071,0.3616286301940961,0.17630223663312145,0.7170257270625819,0.3862058154827717,0.3968294461276438,0.6184703592609027,0.4857198359184392,0.6462252004168029,1.4107848227942739,0.6929781976027372,1.2804316635859245,1.2482272522966247,MP
Indore,Total,0.37222082864781925,-0.7482307597488252,0.5930357668135902,-0.8559596029400331,-0.34833258598864,0.1764753723490438,-0.4771103880948602,0.2690185575116059,-0.022931588273174295,0.302065682203042,-0.36298269174061903,-0.22305373700780773,-0.1952087853732706,0.9847581354162633,MP
Khargone (West Nimar),Total,-1.0274578719942917,-0.6419330885367082,-0.038074605785029254,-0.09943893969121459,-0.43598864972070234,0.45361917220432657,0.21755973654354027,1.2027996015302194,-0.47243749802390267,1.2231985103634018,0.08045918689310408,-0.46411477243163535,1.0074808290963628,1.351044468640181,MP
Barwani,Total,-1.768871837185905,-0.37618891050641556,-1.4791099565518773,-1.4003716690162853,-1.5148325110383956,-1.366541459277671,-1.0037151599981637,-0.4642573543557714,-0.6971904528992668,1.5977250448901419,1.0064701687458792,0.2590683338398473,1.8860413276096406,1.6787743457352649,MP
Rajgarh,Total,-1.1175362042138333,-0.5887842529306497,0.2038510370444412,-0.8701001760848706,-0.7394134857163036,-0.6998982650311775,-0.6451757408299571,-0.6132040239538326,-1.2413291857554116,0.26157632711906953,1.5020816801600407,0.33138664446699573,1.1866048142301373,0.4256895215481785,MP
Vidisha,Total,-0.7710810802925188,-1.4543510042293168,-1.636887549701532,-1.273106510712746,-1.3260348353077995,-1.134339897236757,-1.1157587284882284,-1.048586596625088,-0.37780467491848624,0.49439011885190826,0.106544003283323,-0.31947815117733885,0.6407031452510132,0.8947930711156517,MP
Bhopal,Total,0.5523774930869024,-0.6495257793375736,0.3300731115641654,-0.50244527431909,0.5484563737316923,0.6708399883071168,-0.30344285693525996,-0.37259786537234957,-0.47243749802390267,1.1523421389664514,0.054374370502885155,0.11443171258555081,0.563935723050824,1.3767487727260694,MP
Sehore,Total,-0.5147042885907462,-0.20155702208650897,0.7928873848031536,0.08438851119167544,-0.011193879326860822,0.41616730735901797,0.03829002695943675,0.257561121388678,-0.4014628806948404,-0.26478528897256454,0.8369188622094557,1.1751002684503924,0.5980545773620192,0.6120457261708737,MP
Raisen,Total,-0.2721857018458261,-0.004147061264006091,0.5509617419736816,0.7207143027093731,0.8181673390611157,0.8131570747192899,0.7665732221448567,0.8189754914121388,-0.7681650702283292,0.9701400410885774,0.5630282901121558,-0.07841711575351125,0.9818916883629659,0.7791237027291515,MP
Betul,Total,0.1158440369460463,0.5273412947965791,0.6456282978634751,-4.54927677350113e-4,0.8518812097272936,1.172694977234252,0.35201201873161814,0.6814862579370059,-0.46060839513572566,-0.1534395624916417,1.762929844062231,0.8376148188570337,1.033069969829759,0.36142876133345614,MP
Harda,Total,-0.5008460836338935,0.21604097196109362,0.4247396674539589,-1.4922853944577308,-0.36181813425511133,0.603426631585561,-0.6563800976789638,0.5726406147691918,-0.9692598193273392,0.3526773760580068,0.6021555146974844,0.23496223029746463,0.6577625724066111,0.6313239542352903,MP
Hoshangabad,Total,0.032694807204930613,-0.3078546932986262,0.6245912854435208,-0.8771704626572895,-0.28764761878951933,-0.11564917344436366,-0.4154864254253246,0.5439970244618724,-1.0520635395445788,0.09961890678318257,1.176021475282303,0.7170843011451199,0.66629228598441,0.7341411705788458,MP
Katni,Total,-0.18210736962628402,-0.6950819241427666,0.6245912854435208,-1.0892790598298554,0.3731442462675676,0.36373469657558677,-0.7572193093200217,0.5382683064004088,0.828763819675574,0.9397730247755988,0.41956179996595144,1.102781957823244,0.8710054118515815,0.6184718021923457,MP
Jabalpur,Total,0.4068663410399507,-0.17877894968391242,0.69822082891336,-0.18428237856024116,0.7035401787961105,0.7082918531524254,0.10551616805347568,0.5153534341545529,-0.531583012464788,-0.0016044809267471399,1.3194879654285074,0.6929781976027372,0.8368865575403864,0.22648116488253905,MP
Narsimhapur,Total,-0.12667454979887388,-0.46730120011680154,0.2459250618843498,0.25407538892972853,0.4203436652002169,-0.3703218543924625,0.21195755811903735,0.2403749672042865,-0.11756441137859086,0.17047527818013292,0.17175604425887053,0.5965537834332061,0.20568775278327342,0.8626626910082905,MP
Dindori,Total,-1.1868272289980961,-0.6115623253332462,0.6245912854435208,-0.4388126951673198,-0.46295974625364505,0.3562443236065244,-0.49951910179287307,-0.06324709005329934,-1.0284053337682244,0.9701400410885774,0.8890884949898935,0.6929781976027372,1.16954538707454,0.682732562407068,MP
Mandla,Total,-0.7017900555082558,-0.1028520416752574,0.9085909531128998,-0.33275839658103684,0.1708610222705001,0.745743717997734,-0.3202493922087699,0.4466088174169861,-0.8627978933337457,0.06925189047020322,1.6846753948915736,0.813508715314651,1.442496221564102,0.8883669950941798,MP
Chhindwara,Total,-0.050454422536185074,0.04140908354118703,0.48785070471382025,-0.07822807997395821,0.6023985667975769,0.8880608044099071,0.8450037200879023,0.6471139495682221,-0.022931588273174295,-0.26478528897256454,1.2934031490382885,0.7170843011451199,0.7260002810290014,0.6313239542352903,MP
Seoni,Total,-0.36919313654379404,-0.13322280487871957,0.69822082891336,-0.6297104326226293,1.013707788924948,0.6933111072143018,0.07190309750645621,0.4867098438472335,-0.011102485384997276,-0.1534395624916417,1.541208904745369,1.2715246826199236,0.9307134068961729,0.3164462291831503,MP
Balaghat,Total,0.3930081360830979,-0.52045003572286,0.10918448115464921,0.19044280977795838,0.8855950803934715,0.40118656142089537,0.7945841142673729,0.11434316985208083,-0.3068300575894238,-0.4166203705374591,1.541208904745369,0.3072805409246131,0.7345299946068004,0.8562366149868186,MP
Guna,Total,-1.6095024801821,-0.4065596737098775,0.372147136404074,0.020755932039906274,-0.32136148945569726,0.011687167029685771,0.09991398962897276,0.005497526684267056,-0.8864560991100998,0.7272039105847463,1.6194633539160261,1.0786758542808612,1.5619122116532858,0.7405672466003185,MP
Ashoknagar,Total,-1.0690324868648495,-0.277483930095164,-1.1004437329927046,-1.7892374304993226,-1.2855781905083858,-1.568781529442337,-1.059736944243196,0.09142829760622535,-0.4960957038002568,0.6361028616458098,1.3847000064040549,0.7652965082298856,1.1439562463411432,0.2778897730543172,MP
Shahdol,Total,-0.916592232339471,-1.4619436950301825,-0.6271109535437401,-1.612480266188851,-0.24719097399010623,0.011687167029685771,-1.1717805127332608,-0.4699860724172354,-0.3186591604776009,0.04900721292821771,0.9412581277703318,0.7894026117722683,0.7089408538734041,0.682732562407068,MP
Anuppur,Total,-0.4176968538927783,-0.3837816013072812,0.4247396674539589,-0.7428350177813312,0.1708610222705001,0.768214836904919,-0.04574264940811171,0.3950503548638116,-0.011102485384997276,-0.27490762774355765,1.2281911080627408,1.5125857180437512,0.606584290939818,0.7534193986432622,MP
Sidhi,Total,-0.7780101827709451,-1.636575583450089,-1.5001469689718314,-1.5134962541749872,-1.2451215457089724,-1.2541858647417452,-1.009317338422667,-0.7335071032445742,-0.2595136460367155,1.2636878654473742,0.5630282901121558,0.21085612675508195,0.9392431204739718,0.7598454746647351,MP
Singrauli,Total,-1.013599667037439,-0.7937869045540182,-0.4482963479741325,-1.6761128453406209,-0.7259279374498322,-0.5276196867427582,-0.7516171308955184,-0.4642573543557714,0.08353033772041908,-0.3255193215985225,1.7498874358671213,2.3562993420271474,0.39334145149484767,0.3807069893978727,MP
Jhabua,Total,-2.7597334916008642,-0.46730120011680154,-1.3634063882421295,-2.9841158612381102,-2.155396053695776,-0.662446400185869,-2.174570450719339,-0.47571479047869936,-0.3541464691421321,0.949895363546592,0.4978162491366082,0.33138664446699573,0.9136539797405756,1.0618710476739304,MP
Alirajpur,Total,-2.822095413906701,-0.5280427265237256,-0.8900736087931649,-2.361930642865251,-2.7757312739534497,-1.5388200375660903,-2.129753023323313,-0.28666709445039124,-0.7918232760046834,1.253565526676381,1.6064209457209164,0.8858270259417994,1.6642687745868712,1.196818644124847,MP
Khandwa (East Nimar),Total,-1.103677999256981,-0.5052646541211291,0.7928873848031536,-0.13479037255330892,-0.2202198774571635,0.7008014801833641,0.2231619149680432,1.0309380596863027,-0.921943407774631,0.7474485881267325,0.11958641147843269,-0.24715984055019063,1.1866048142301373,1.3574705446616528,MP
Burhanpur,Total,-0.6671445431161244,-0.5660061805280532,-0.059111618204983535,-1.2165442181333948,-0.6922140667836543,-0.7897827406599184,-1.0149195168471703,-0.24083734995867992,-0.7681650702283292,1.3952782694702826,-0.06300730325310024,-0.22305373700780773,1.126896819185546,1.5631049773487646,MP
Mamit,Total,0.9140766424607547,-0.8894548086449235,-2.859137971300857,-1.2681573101120527,-1.5997914651171643,-1.7515466298874434,-0.8429326392149212,-0.055226884767249865,-0.6451424001912878,-0.5117703549847932,-1.4389813678371535,-1.228278254725169,-1.3236898917160542,-2.3690109401900976,MZ
Kolasib,Total,1.8959304636537602,-1.0534569299436183,-2.8181157970819486,-0.8220222273924223,-1.177019526963293,-1.8107205763430307,-0.29223850008625374,0.7124213354689105,0.9316770148027146,-1.0765968584062011,-1.8432960218855483,-1.2427419168505986,-1.8712975034107384,-0.9475629242404384,MZ
Aizwal,Total,2.141220691390051,-0.6654704300193912,-0.9047995174871327,-0.4663868127997534,-0.8877545166474866,-1.5073604710960309,-0.13593772204261367,0.8980318006603409,0.7968252418774959,-1.2658845934237692,-2.3871644436216144,-1.647724456362629,-2.2363692445405277,-2.9171552248216797,MZ
Champhai,Total,2.024811769752489,-1.131661645192533,-2.0050352670507268,-1.1797787279568168,-1.2936695194682688,-1.2257224474593098,-0.32249026357857113,0.9409971861213201,1.1576128799668963,-0.3336171926153167,-1.8941614138464755,-1.2041721511827863,-1.7186156303681392,-3.0810201633692214,MZ
Serchhip,Total,2.173094562790812,-0.8302318203981727,-1.0457475007008248,-0.2677117601147832,-0.46295974625364505,-0.4969091575696054,-0.045182431565661096,0.6837777451615911,1.058248415706209,-1.0725479228978037,-1.4402856086566647,-1.1222113991386848,-1.7552933987526742,-1.7392554900858184,MZ
Lunglei,Total,1.725474542684474,-0.9653817166535785,-2.3311089595600127,-0.8326276572510505,-1.1655568109367924,-1.0601852048430465,-0.3460194129614848,0.31083819936029256,0.13912712129485136,-1.1049394069649812,-1.8915529322074534,-1.430769524481184,-1.6904675755614034,-1.865206580106674,MZ
Lawngtlai,Total,0.28352831692396263,-1.5841860169241169,-2.174383217031356,-1.3819889239279963,-1.6678934838628436,-2.369502399835035,-0.748816041683267,-0.8658404904643902,-0.3553293794309498,-0.08966882823438645,-1.1168338854179487,-0.4183131757011082,-0.9876191767507809,-1.419879511818648,MZ
Saiha,Total,1.9284972453023637,-1.2121441676817073,-1.3423693758221766,-0.5363826498667008,-0.6713114669706248,-0.4647005538026395,-0.2810341432372471,0.4941571773271371,-0.46888876715744954,0.06925189047020322,-1.1272678119740362,-0.8835609740690955,-1.4234875405763006,-2.2629806858358053,MZ
Mon,Total,-0.05738352501461097,-1.758058636263937,-4.487402732605296,-3.1043107329692314,-3.207268818480527,-3.703537825624927,-1.838439745249145,-2.646898935773512,0.781447408122866,-0.06233851355270511,0.106544003283323,0.524235472806058,-0.7069916000411997,-1.135846951669575,NL
Mokokchung,Total,1.9797726036427188,-1.6593536558526853,-1.5001469689718314,-0.6226401460502109,-0.02467942759333218,-0.35534110845433886,0.2343662718170498,-0.08616196229915521,0.4620616301420852,-1.6616680393695944,-2.44976800295814,-1.8381626743474528,-2.310577752667377,-2.9030178575744405,NL
Zunheboto,Total,1.335366073149073,-1.682131728255282,-2.099701822940519,-2.595250099755073,-2.640875791288738,-2.422684047915373,-1.7151918199100742,-2.2802609798398237,0.6749854821292721,-0.5178437582473888,-1.4455025719347083,-1.3319344999574148,-1.636730380021271,-1.7334720216664934,NL
Wokha,Total,1.4808772251960258,-1.5530559846405685,-4.340143645665618,-1.6761128453406209,-2.054254441697242,-1.9807520427407315,-1.362254579166371,-1.713117891754899,2.3428889893622378,-1.7730137658505174,-1.1585695916422991,-1.3078283964150321,-1.8158543651550458,-1.7656024017738545,NL
Dimapur,Total,0.9334781294003484,-1.5378706030388374,-2.9727378383686096,-0.9761544746711535,-1.6159741230369293,-2.490097404636929,-1.059736944243196,-1.363666090005602,1.3019279352026565,-1.550322312888672,-1.6020114702760222,-1.0908734645335871,-1.5429035306654837,-2.61384443660819,NL
Phek,Total,0.49694467325949226,-1.7656513270648024,-1.7736281304312327,-0.50244527431909,-1.690144638502521,-2.490097404636929,-0.9084781267816091,-2.3318194423929985,0.6158399676883868,-0.8518809376901568,-1.8106900013977745,-1.428358914126946,-1.7134978022214602,-3.0636697581112466,NL
Tuensang,Total,0.6978886451338551,-1.6289828926492234,-1.2897768447722917,-1.2306847912782326,-1.2114076750427945,-1.628704513194831,-0.3706689980292989,-2.102670719934443,-0.23585544026036148,0.01864019661523837,-1.1716119998374086,-0.8257063255673768,-1.0140612888419571,-2.3568013957493004,NL
Longleng,Total,0.642455825306444,-1.7808367086665335,-3.782662816536838,-2.135681472547847,-3.369095397678181,-3.1941924637287302,-2.101742131200797,-2.6927286802652235,0.21365046949036692,-1.0239606967970374,-0.5586188146672616,0.33138664446699573,-1.3467201183761108,-2.8259049453167737,NL
Kiphire,Total,0.5108028782163451,-1.7808367086665335,-2.6992566769092075,-1.1741224986988819,-2.270023213960781,-2.2728765885341384,-1.3286415086193513,-2.182872772794938,1.443877169860781,0.5652464902488586,-0.8716366113498899,-0.295372047634956,-0.6216944642632115,-2.41463607994255,NL
Kohima,Total,1.4947354301528786,-1.7428732546622059,0.2669620743043041,-0.3822504025879691,-0.0651360723927453,-0.6998982650311775,0.47525994407068856,-1.2662778829607155,2.319230783585884,-1.1656734395909392,-1.1585695916422991,-1.0667673609912045,-1.5087846763542887,-1.7656024017738545,NL
Peren,Total,0.5870230054790339,-1.49990714903451,-1.079406720572752,-1.152911638981625,-1.3799770283736839,-2.1605209939982126,-0.4434973175478407,-1.501155323480735,0.6868145850174493,-0.6494341622702975,-2.1497926144706216,-1.5971016389236252,-1.9267406416664306,-2.703809500908801,NL
Bargarh,Total,0.0964425500064526,0.41496947094376985,0.11865113674362736,0.9073698682212311,0.6280211085038727,0.45062302301670243,1.2954188654179615,0.5250922548590417,-0.8308593155356675,0.2868821740465519,0.4756441552049223,0.2711213856110388,0.5229930978773899,0.7996871459978623,OR
Jharsuguda,Total,0.5731648005221811,0.601749664645061,0.4321026218009421,0.5736523420030608,0.9745996989521817,0.8873117671130005,1.094300659978296,0.8212669786367247,-0.09154038502460125,-0.13724382045805328,0.5486816410975354,-0.23269617842476084,0.30719134435907974,0.7200038033316069,OR
Sambalpur,Total,0.3050085346070843,0.27374542204767127,0.18281402462448695,0.4789105019326489,0.5551991478649285,0.44612879923526527,0.8550876412520076,-0.3703063781477636,-0.3588781102974029,0.40632577154426897,1.0482058749702299,-0.2977826579891944,1.0620709959942751,0.9423460336745468,OR
Debagarh,Total,-0.06916299922793578,0.08620595926629349,0.5572728456996681,0.27245813401801794,0.8100760101012336,0.44163457545382806,0.7071901308451223,0.6024299486888037,-0.019382857406721254,-0.28604220039164985,-0.08909211964331962,-0.591877121206264,0.3907825374215079,-1.660857362623857,OR
Sundargarh,Total,0.051403383896681316,1.3450740940497938,0.6729764140094159,1.0282717686095941,1.1842999744958083,1.1359921496858492,1.398498948428821,0.34177327689219705,0.5720722870021318,0.09759443902898365,1.416001786072318,0.39165190332295263,0.9622733471340289,1.247584644694478,OR
Kendujhar,Total,-0.10727306285928018,0.4142102018636832,-0.17902258899872128,0.7935382544052875,0.3340361562948013,0.2498810274458479,1.0410799649455154,0.6826320015492985,-0.15423463033193982,0.8436108064511653,-0.20777803421881616,-0.5605391866011665,0.973361974785167,-1.4879959176462538,OR
Mayurbhanj,Total,-0.6622941713812259,0.8075115853485164,-0.29682985855046257,-0.015302529479430288,0.3468474271479488,0.5989324078041248,0.7755367076240617,0.8481919535256048,-0.3837192263625747,0.7353017816015405,-0.4464541041893199,-0.6376787179367912,0.9281544928228338,-1.374254372066195,OR
Baleshwar,Total,0.5509916725912174,0.3808023623398749,0.16493256406752738,1.1689704714007292,0.650946540556873,0.5285229018949438,1.340796510656438,0.41796522710966666,-0.559972859396413,-0.30831134568783425,-0.3342893937113782,-0.2037688541739015,0.06835936418071252,-1.7514650345266154,OR
Bhadrak,Total,0.6188968768797953,-0.33898472558217474,0.5036284640287864,1.1831110445455673,0.9550456539657981,0.9742000935541162,1.3536815210327955,1.0126061618896187,-0.45942548484690787,-0.1342071188267553,-0.6851301741598239,-0.9293625707996227,-0.39736299716710266,-2.1312461273956247,OR
Kendrapara,Total,0.9175411936999677,0.4043397038225581,-0.49352592467703277,0.5679961127451258,0.5113711159988968,0.2094330134129152,1.2237109815843201,0.14585111919013244,0.16988278880411167,-0.9409575188748949,-1.080315142471642,-0.7895471702538028,-0.7470812538568543,-1.749537211720174,OR
Jagatsinghapur,Total,1.2473664716730595,1.7763389315389544,0.5109914183757696,1.0233225680089004,0.9793196408454461,1.1741930518280643,1.4102635231202785,1.2520665768588086,0.2940883691299709,-1.6930472895596729,-1.0411879178863135,-0.7823153391910879,-1.398751371200684,-2.0901192408582023,OR
Cuttack,Total,1.0949262171476808,-0.685970695181728,0.5183543727227542,0.637284921154831,0.9988736858318298,0.9727020189603042,1.5760880044855736,1.2543580640833947,-0.2997325958565176,-2.1141365824329803,-1.504193408812701,-1.1583705544522591,-1.3433082329449915,-2.378007446620159,OR
Jajapur,Total,0.7810378748749698,1.1924610089523968,0.5677913519096459,1.3379503204815402,1.030564724258037,1.0775672405271686,1.670764819859678,1.0601545217997688,0.23967449584435632,-0.6038836378008292,-0.5338382390965538,-0.3701009686163427,-0.24638706684006362,-1.6627851854302986,OR
Dhenkanal,Total,0.3431185982384287,0.9282353690822777,0.9085909531128998,1.1286698379379423,1.4722164299849674,1.318757250130956,1.4707670501049133,0.387603021383908,-0.5102906272660693,-1.0199117612886401,-0.20777803421881616,-1.0209657642606773,-0.3137718041046742,-1.0587340394119085,OR
Anugul,Total,0.18998543346520713,1.1097006792229631,0.9085909531128998,1.477941994615434,1.4202970691590537,1.0296288535251736,1.610821510717494,0.19740958174330733,-0.41447489387183506,-0.44293845134204096,0.13654154213207492,0.022828519124496335,0.20654072414105376,-1.190468597852089,OR
Nayagarh,Total,0.5315901856516237,0.8690123808355267,0.4636581404308728,1.1901813311179856,1.055512988551008,0.7180293380122053,1.5195060023980906,1.424500990508872,-0.2216605167945491,-0.8296117923939724,-0.39819719386741464,-0.861865480880951,-0.6353420059876895,-1.8896256689882687,OR
Khordha,Total,0.8725020275901973,-0.8196020532769609,-0.3189187215914151,0.2533683602724863,0.22615177016303142,0.038652509718307915,0.7772173611514127,0.9621934429487359,-0.17316119495302312,-1.1676979073451377,-0.8859832603645105,-0.7823153391910879,-1.0754752266021086,-2.3670831173836557,OR
Puri,Total,1.0464224997986975,1.0147920442121443,0.7318800487852857,1.193716474404196,1.021124840471507,1.0760691659333557,1.5251081808225944,1.2658155002063225,0.771984125812324,-2.034170106142136,-1.1129211629594158,-1.11497956807597,-1.3424552615872118,-1.7129085783977822,OR
Ganjam,Total,-0.2576345866411308,-0.13170426671854651,-0.0528005144789971,-1.037665967851198,-0.05974185308615694,-0.699149227734272,-0.24574041916287703,-0.43733237946689124,-0.7953720068711365,-0.7374985095779364,-0.5494891289306849,-0.31947815117733885,-0.9850602626774412,-1.1853277370349113,OR
